Image Name,ONNX,FP16,FP32,INT8,PADIM,Diff_FP16,Diff_FP32,Diff_INT8,Diff_PADIM
017.png,0.9663,1.0,1.0,0.9701,0.8673,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.09900000000000009
017.png,0.9663,1.0,1.0,0.9701,1.0,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,0.7946,0.9701,1.0,0.03369999999999995,0.17170000000000007,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,0.7946,0.9701,1.0,0.03369999999999995,0.17170000000000007,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,0.7946,0.9701,0.8673,0.03369999999999995,0.17170000000000007,0.0037999999999999146,0.09900000000000009
017.png,0.9663,1.0,0.7946,0.9701,1.0,0.03369999999999995,0.17170000000000007,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,1.0,0.9701,1.0,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,1.0,0.9701,1.0,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.03369999999999995
017.png,0.9663,1.0,1.0,0.9701,0.8673,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.09900000000000009
017.png,0.9663,1.0,1.0,0.9701,1.0,0.03369999999999995,0.03369999999999995,0.0037999999999999146,0.03369999999999995
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
001.png,0.9224,1.0,1.0,0.9172,0.8559,0.0776,0.0776,0.005199999999999982,0.0665
001.png,0.9224,1.0,1.0,0.9172,1.0,0.0776,0.0776,0.005199999999999982,0.0776
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,0.7127,0.09499999999999997,0.2679,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,0.7127,0.09499999999999997,0.2679,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,0.7127,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,0.7127,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,0.6371,0.9204,1.0,0.23950000000000005,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,0.6371,0.9204,1.0,0.23950000000000005,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,0.6371,0.9204,0.7127,0.23950000000000005,0.2679,0.01539999999999997,0.19230000000000003
011.png,0.905,0.6655,0.6371,0.9204,1.0,0.23950000000000005,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,0.6655,1.0,0.9204,0.7127,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,0.6655,1.0,0.9204,1.0,0.23950000000000005,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,0.6371,0.9204,0.7127,0.09499999999999997,0.2679,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,0.6371,0.9204,1.0,0.09499999999999997,0.2679,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
011.png,0.905,1.0,1.0,0.9204,0.7127,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.19230000000000003
011.png,0.905,1.0,1.0,0.9204,1.0,0.09499999999999997,0.09499999999999997,0.01539999999999997,0.09499999999999997
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,0.7484,0.1269,0.05359999999999998,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,0.7484,0.1269,0.05359999999999998,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,0.7484,0.07610000000000006,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,0.7484,0.07610000000000006,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,0.9267,0.8829,1.0,0.07610000000000006,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,0.9492,0.9267,0.8829,1.0,0.07610000000000006,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,0.9492,0.9267,0.8829,0.7484,0.07610000000000006,0.05359999999999998,0.009800000000000031,0.12470000000000003
000.png,0.8731,0.9492,0.9267,0.8829,1.0,0.07610000000000006,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,0.9492,1.0,0.8829,0.7484,0.07610000000000006,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,0.9492,1.0,0.8829,1.0,0.07610000000000006,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,0.9267,0.8829,0.7484,0.1269,0.05359999999999998,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,0.9267,0.8829,1.0,0.1269,0.05359999999999998,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
000.png,0.8731,1.0,1.0,0.8829,0.7484,0.1269,0.1269,0.009800000000000031,0.12470000000000003
000.png,0.8731,1.0,1.0,0.8829,1.0,0.1269,0.1269,0.009800000000000031,0.1269
021.png,0.9426,1.0,1.0,0.9644,1.0,0.05740000000000001,0.05740000000000001,0.02180000000000004,0.05740000000000001
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
010.png,0.9118,1.0,1.0,0.9186,1.0,0.08819999999999995,0.08819999999999995,0.006799999999999917,0.08819999999999995
